Cause_of_death,Location,FIPS,Year,Mortality_rate
Transport injuries,Iowa,19.0,2000,17.81
Transport injuries,Kansas,20.0,2000,20.68
Transport injuries,Kentucky,21.0,2000,24.16
Transport injuries,Louisiana,22.0,2000,25.45
Transport injuries,Maine,23.0,2000,17.61
Transport injuries,Maryland,24.0,2000,15.00
Transport injuries,Massachusetts,25.0,2000,10.48
Transport injuries,Michigan,26.0,2000,16.87
Transport injuries,Minnesota,27.0,2000,15.29
Transport injuries,Mississippi,28.0,2000,34.34
Transport injuries,Missouri,29.0,2000,21.29
Transport injuries,Montana,30.0,2000,28.26
Transport injuries,Nebraska,31.0,2000,18.74
Transport injuries,Nevada,32.0,2000,19.86
Transport injuries,New Hampshire,33.0,2000,14.10
Transport injuries,New Jersey,34.0,2000,12.35
Transport injuries,New Mexico,35.0,2000,27.38
Transport injuries,New York,36.0,2000,11.34
Transport injuries,North Carolina,37.0,2000,22.83
Transport injuries,North Dakota,38.0,2000,19.82
Transport injuries,Ohio,39.0,2000,15.71
Transport injuries,Oklahoma,40.0,2000,25.48
Transport injuries,Oregon,41.0,2000,18.33
Transport injuries,Pennsylvania,42.0,2000,15.57
Transport injuries,Rhode Island,44.0,2000,10.75
Transport injuries,South Carolina,45.0,2000,27.53
Transport injuries,South Dakota,46.0,2000,24.22
Transport injuries,Tennessee,47.0,2000,25.35
Transport injuries,Texas,48.0,2000,21.33
Transport injuries,Utah,49.0,2000,19.02
Transport injuries,Vermont,50.0,2000,16.27
Transport injuries,Virginia,51.0,2000,16.30
Transport injuries,Washington,53.0,2000,15.47
Transport injuries,West Virginia,54.0,2000,25.08
Transport injuries,Wisconsin,55.0,2000,16.74
Transport injuries,Wyoming,56.0,2000,29.09
Transport injuries,United States,,2005,17.64
Transport injuries,Alabama,1.0,2005,29.49
Transport injuries,Alaska,2.0,2005,22.63
Transport injuries,Arizona,4.0,2005,22.32
Transport injuries,Arkansas,5.0,2005,28.02
Transport injuries,California,6.0,2005,14.51
Transport injuries,Colorado,8.0,2005,17.10
Transport injuries,Connecticut,9.0,2005,11.73
Transport injuries,Delaware,10.0,2005,17.50
Transport injuries,District of Columbia,11.0,2005,11.94
Transport injuries,Florida,12.0,2005,21.34
Transport injuries,Georgia,13.0,2005,22.26
Transport injuries,Hawaii,15.0,2005,12.97
Transport injuries,Idaho,16.0,2005,22.17
Transport injuries,Illinois,17.0,2005,14.08
Transport injuries,Indiana,18.0,2005,17.97
Transport injuries,Iowa,19.0,2005,17.24
Transport injuries,Kansas,20.0,2005,20.10
Transport injuries,Kentucky,21.0,2005,24.41
Transport injuries,Louisiana,22.0,2005,24.62
Transport injuries,Maine,23.0,2005,17.15
Transport injuries,Maryland,24.0,2005,14.26
Transport injuries,Massachusetts,25.0,2005,9.53
Transport injuries,Michigan,26.0,2005,15.40
Transport injuries,Minnesota,27.0,2005,14.57
Transport injuries,Mississippi,28.0,2005,33.36
Transport injuries,Missouri,29.0,2005,21.16
Transport injuries,Montana,30.0,2005,27.36
Transport injuries,Nebraska,31.0,2005,18.31
Transport injuries,Nevada,32.0,2005,19.74
Transport injuries,New Hampshire,33.0,2005,13.22
Transport injuries,New Jersey,34.0,2005,11.35
Transport injuries,New Mexico,35.0,2005,26.40
Transport injuries,New York,36.0,2005,10.66
Transport injuries,North Carolina,37.0,2005,21.74
Transport injuries,North Dakota,38.0,2005,19.67
Transport injuries,Ohio,39.0,2005,15.03
Transport injuries,Oklahoma,40.0,2005,25.45
Transport injuries,Oregon,41.0,2005,16.47
Transport injuries,Pennsylvania,42.0,2005,15.22
Transport injuries,Rhode Island,44.0,2005,10.47
Transport injuries,South Carolina,45.0,2005,27.02
Transport injuries,South Dakota,46.0,2005,23.81
Transport injuries,Tennessee,47.0,2005,24.49
Transport injuries,Texas,48.0,2005,20.45
Transport injuries,Utah,49.0,2005,16.86
Transport injuries,Vermont,50.0,2005,15.37
Transport injuries,Virginia,51.0,2005,15.37
Transport injuries,Washington,53.0,2005,14.28
Transport injuries,West Virginia,54.0,2005,25.28
Transport injuries,Wisconsin,55.0,2005,16.05
Transport injuries,Wyoming,56.0,2005,28.21
Transport injuries,United States,,2010,14.45
Transport injuries,Alabama,1.0,2010,25.26
Transport injuries,Alaska,2.0,2010,18.03
Transport injuries,Arizona,4.0,2010,16.57
Transport injuries,Arkansas,5.0,2010,24.51
Transport injuries,California,6.0,2010,10.85
Transport injuries,Colorado,8.0,2010,13.39
Transport injuries,Connecticut,9.0,2010,9.80
Transport injuries,Delaware,10.0,2010,14.64
Transport injuries,District of Columbia,11.0,2010,9.76
Transport injuries,Florida,12.0,2010,16.83
Transport injuries,Georgia,13.0,2010,18.10
Transport injuries,Hawaii,15.0,2010,10.42
Transport injuries,Idaho,16.0,2010,18.06
Transport injuries,Illinois,17.0,2010,10.93
Transport injuries,Indiana,18.0,2010,14.80
Transport injuries,Iowa,19.0,2010,14.47
Transport injuries,Kansas,20.0,2010,17.55
Transport injuries,Kentucky,21.0,2010,21.16
Transport injuries,Louisiana,22.0,2010,22.29
Transport injuries,Maine,23.0,2010,14.25
Transport injuries,Maryland,24.0,2010,11.69
Transport injuries,Massachusetts,25.0,2010,7.59
Transport injuries,Michigan,26.0,2010,12.88
Transport injuries,Minnesota,27.0,2010,11.87
Transport injuries,Mississippi,28.0,2010,30.13
Transport injuries,Missouri,29.0,2010,17.96
Transport injuries,Montana,30.0,2010,23.27
Transport injuries,Nebraska,31.0,2010,15.59
Transport injuries,Nevada,32.0,2010,13.95
Transport injuries,New Hampshire,33.0,2010,10.66
Transport injuries,New Jersey,34.0,2010,9.04
Transport injuries,New Mexico,35.0,2010,21.11
Transport injuries,New York,36.0,2010,8.64
Transport injuries,North Carolina,37.0,2010,18.01
Transport injuries,North Dakota,38.0,2010,17.11
Transport injuries,Ohio,39.0,2010,12.61
Transport injuries,Oklahoma,40.0,2010,21.95
Transport injuries,Oregon,41.0,2010,12.71
Transport injuries,Pennsylvania,42.0,2010,12.67
Transport injuries,Rhode Island,44.0,2010,8.85
Transport injuries,South Carolina,45.0,2010,22.43
Transport injuries,South Dakota,46.0,2010,20.37
Transport injuries,Tennessee,47.0,2010,21.00
Transport injuries,Texas,48.0,2010,17.16
Transport injuries,Utah,49.0,2010,13.70
Transport injuries,Vermont,50.0,2010,12.42
Transport injuries,Virginia,51.0,2010,12.63
Transport injuries,Washington,53.0,2010,10.98
Transport injuries,West Virginia,54.0,2010,21.94
Transport injuries,Wisconsin,55.0,2010,13.26
Transport injuries,Wyoming,56.0,2010,23.93
Transport injuries,United States,,2014,13.77
Transport injuries,Alabama,1.0,2014,24.21
Transport injuries,Alaska,2.0,2014,15.87
Transport injuries,Arizona,4.0,2014,15.75
Transport injuries,Arkansas,5.0,2014,23.75
Transport injuries,California,6.0,2014,10.64
Transport injuries,Colorado,8.0,2014,12.80
Transport injuries,Connecticut,9.0,2014,8.90
Transport injuries,Delaware,10.0,2014,13.84
Transport injuries,District of Columbia,11.0,2014,8.79
Transport injuries,Florida,12.0,2014,15.73
Transport injuries,Georgia,13.0,2014,17.08
Transport injuries,Hawaii,15.0,2014,9.49
Transport injuries,Idaho,16.0,2014,16.85
Transport injuries,Illinois,17.0,2014,10.36
Transport injuries,Indiana,18.0,2014,14.16
Transport injuries,Iowa,19.0,2014,13.80
Transport injuries,Kansas,20.0,2014,16.54
Transport injuries,Kentucky,21.0,2014,20.64
Transport injuries,Louisiana,22.0,2014,22.02
Transport injuries,Maine,23.0,2014,13.38
Transport injuries,Maryland,24.0,2014,10.66
Transport injuries,Massachusetts,25.0,2014,7.08
Transport injuries,Michigan,26.0,2014,12.06
Transport injuries,Minnesota,27.0,2014,10.98
Transport injuries,Mississippi,28.0,2014,29.51
Transport injuries,Missouri,29.0,2014,17.11
Transport injuries,Montana,30.0,2014,22.29
Transport injuries,Nebraska,31.0,2014,15.06
Transport injuries,Nevada,32.0,2014,13.32
Transport injuries,New Hampshire,33.0,2014,9.82
Transport injuries,New Jersey,34.0,2014,8.27
Transport injuries,New Mexico,35.0,2014,20.52
Transport injuries,New York,36.0,2014,7.92
Transport injuries,North Carolina,37.0,2014,17.12
Transport injuries,North Dakota,38.0,2014,16.71
Transport injuries,Ohio,39.0,2014,11.89
Transport injuries,Oklahoma,40.0,2014,21.20
Transport injuries,Oregon,41.0,2014,11.76
Transport injuries,Pennsylvania,42.0,2014,11.95
Transport injuries,Rhode Island,44.0,2014,7.86
Transport injuries,South Carolina,45.0,2014,21.38
Transport injuries,South Dakota,46.0,2014,19.46
Transport injuries,Tennessee,47.0,2014,20.12
Transport injuries,Texas,48.0,2014,16.73
Transport injuries,Utah,49.0,2014,12.66
Transport injuries,Vermont,50.0,2014,11.45
Transport injuries,Virginia,51.0,2014,11.91
Transport injuries,Washington,53.0,2014,10.09
Transport injuries,West Virginia,54.0,2014,21.39
Transport injuries,Wisconsin,55.0,2014,12.65
Transport injuries,Wyoming,56.0,2014,22.64
Unintentional injuries,United States,,1980,23.85
Unintentional injuries,Alabama,1.0,1980,32.87
Unintentional injuries,Alaska,2.0,1980,59.07
Unintentional injuries,Arizona,4.0,1980,25.16
Unintentional injuries,Arkansas,5.0,1980,29.73
Unintentional injuries,California,6.0,1980,19.16
Unintentional injuries,Colorado,8.0,1980,24.50
Unintentional injuries,Connecticut,9.0,1980,20.83
Unintentional injuries,Delaware,10.0,1980,23.44
Unintentional injuries,District of Columbia,11.0,1980,34.38
Unintentional injuries,Florida,12.0,1980,19.70
Unintentional injuries,Georgia,13.0,1980,33.18
Unintentional injuries,Hawaii,15.0,1980,21.73
Unintentional injuries,Idaho,16.0,1980,26.89
Unintentional injuries,Illinois,17.0,1980,22.34
Unintentional injuries,Indiana,18.0,1980,23.46
Unintentional injuries,Iowa,19.0,1980,21.92
Unintentional injuries,Kansas,20.0,1980,24.34
Unintentional injuries,Kentucky,21.0,1980,28.77
Unintentional injuries,Louisiana,22.0,1980,30.45
Unintentional injuries,Maine,23.0,1980,20.81
Unintentional injuries,Maryland,24.0,1980,23.38
Unintentional injuries,Massachusetts,25.0,1980,21.20
Unintentional injuries,Michigan,26.0,1980,20.98
Unintentional injuries,Minnesota,27.0,1980,24.07
Unintentional injuries,Mississippi,28.0,1980,35.57
Unintentional injuries,Missouri,29.0,1980,28.38
Unintentional injuries,Montana,30.0,1980,28.73
Unintentional injuries,Nebraska,31.0,1980,23.73
Unintentional injuries,Nevada,32.0,1980,24.65
Unintentional injuries,New Hampshire,33.0,1980,18.93
Unintentional injuries,New Jersey,34.0,1980,22.12
Unintentional injuries,New Mexico,35.0,1980,31.27
Unintentional injuries,New York,36.0,1980,20.37
Unintentional injuries,North Carolina,37.0,1980,29.29
Unintentional injuries,North Dakota,38.0,1980,23.60
Unintentional injuries,Ohio,39.0,1980,22.47
Unintentional injuries,Oklahoma,40.0,1980,26.86
Unintentional injuries,Oregon,41.0,1980,23.05
Unintentional injuries,Pennsylvania,42.0,1980,23.14
Unintentional injuries,Rhode Island,44.0,1980,19.29
Unintentional injuries,South Carolina,45.0,1980,31.21
Unintentional injuries,South Dakota,46.0,1980,25.52
Unintentional injuries,Tennessee,47.0,1980,27.98
Unintentional injuries,Texas,48.0,1980,26.30
Unintentional injuries,Utah,49.0,1980,24.24
Unintentional injuries,Vermont,50.0,1980,24.53
Unintentional injuries,Virginia,51.0,1980,28.78
Unintentional injuries,Washington,53.0,1980,22.57
Unintentional injuries,West Virginia,54.0,1980,26.76
Unintentional injuries,Wisconsin,55.0,1980,20.38
Unintentional injuries,Wyoming,56.0,1980,29.30
Unintentional injuries,United States,,1985,21.50
Unintentional injuries,Alabama,1.0,1985,28.39
Unintentional injuries,Alaska,2.0,1985,46.45
Unintentional injuries,Arizona,4.0,1985,21.91
Unintentional injuries,Arkansas,5.0,1985,26.55
Unintentional injuries,California,6.0,1985,16.63
Unintentional injuries,Colorado,8.0,1985,23.62
Unintentional injuries,Connecticut,9.0,1985,18.87
Unintentional injuries,Delaware,10.0,1985,20.20
Unintentional injuries,District of Columbia,11.0,1985,32.26
Unintentional injuries,Florida,12.0,1985,17.71
Unintentional injuries,Georgia,13.0,1985,28.45
Unintentional injuries,Hawaii,15.0,1985,19.43
Unintentional injuries,Idaho,16.0,1985,24.63
Unintentional injuries,Illinois,17.0,1985,19.97
Unintentional injuries,Indiana,18.0,1985,21.55
Unintentional injuries,Iowa,19.0,1985,20.52
Unintentional injuries,Kansas,20.0,1985,21.97
Unintentional injuries,Kentucky,21.0,1985,25.98
Unintentional injuries,Louisiana,22.0,1985,26.58
Unintentional injuries,Maine,23.0,1985,19.20
Unintentional injuries,Maryland,24.0,1985,21.33
Unintentional injuries,Massachusetts,25.0,1985,19.05
Unintentional injuries,Michigan,26.0,1985,19.50
Unintentional injuries,Minnesota,27.0,1985,22.21
Unintentional injuries,Mississippi,28.0,1985,31.38
Unintentional injuries,Missouri,29.0,1985,23.93
Unintentional injuries,Montana,30.0,1985,26.26
Unintentional injuries,Nebraska,31.0,1985,22.03
Unintentional injuries,Nevada,32.0,1985,20.99
Unintentional injuries,New Hampshire,33.0,1985,18.00
Unintentional injuries,New Jersey,34.0,1985,19.63
Unintentional injuries,New Mexico,35.0,1985,28.82
Unintentional injuries,New York,36.0,1985,19.43
Unintentional injuries,North Carolina,37.0,1985,25.76
Unintentional injuries,North Dakota,38.0,1985,21.82
Unintentional injuries,Ohio,39.0,1985,20.54
Unintentional injuries,Oklahoma,40.0,1985,24.41
Unintentional injuries,Oregon,41.0,1985,21.75
Unintentional injuries,Pennsylvania,42.0,1985,21.50
Unintentional injuries,Rhode Island,44.0,1985,17.80
Unintentional injuries,South Carolina,45.0,1985,27.29
Unintentional injuries,South Dakota,46.0,1985,23.69
Unintentional injuries,Tennessee,47.0,1985,25.53
Unintentional injuries,Texas,48.0,1985,23.47
Unintentional injuries,Utah,49.0,1985,22.86
Unintentional injuries,Vermont,50.0,1985,23.02
Unintentional injuries,Virginia,51.0,1985,25.10
Unintentional injuries,Washington,53.0,1985,20.31
Unintentional injuries,West Virginia,54.0,1985,24.61
Unintentional injuries,Wisconsin,55.0,1985,19.29
Unintentional injuries,Wyoming,56.0,1985,26.41
Unintentional injuries,United States,,1990,19.53
Unintentional injuries,Alabama,1.0,1990,26.44
Unintentional injuries,Alaska,2.0,1990,40.87
Unintentional injuries,Arizona,4.0,1990,20.72
Unintentional injuries,Arkansas,5.0,1990,24.30
Unintentional injuries,California,6.0,1990,14.25
Unintentional injuries,Colorado,8.0,1990,21.24
Unintentional injuries,Connecticut,9.0,1990,17.91
Unintentional injuries,Delaware,10.0,1990,19.03
Unintentional injuries,District of Columbia,11.0,1990,29.31
Unintentional injuries,Florida,12.0,1990,16.01
Unintentional injuries,Georgia,13.0,1990,24.62
Unintentional injuries,Hawaii,15.0,1990,17.64
Unintentional injuries,Idaho,16.0,1990,23.05
Unintentional injuries,Illinois,17.0,1990,19.37
Unintentional injuries,Indiana,18.0,1990,20.24
Unintentional injuries,Iowa,19.0,1990,19.57
Unintentional injuries,Kansas,20.0,1990,20.56
Unintentional injuries,Kentucky,21.0,1990,24.30
Unintentional injuries,Louisiana,22.0,1990,24.22
Unintentional injuries,Maine,23.0,1990,17.70
Unintentional injuries,Maryland,24.0,1990,19.28
Unintentional injuries,Massachusetts,25.0,1990,16.91
Unintentional injuries,Michigan,26.0,1990,18.34
Unintentional injuries,Minnesota,27.0,1990,21.38
Unintentional injuries,Mississippi,28.0,1990,28.68
Unintentional injuries,Missouri,29.0,1990,22.43
Unintentional injuries,Montana,30.0,1990,24.84
Unintentional injuries,Nebraska,31.0,1990,20.55
Unintentional injuries,Nevada,32.0,1990,18.76
Unintentional injuries,New Hampshire,33.0,1990,16.92
Unintentional injuries,New Jersey,34.0,1990,17.22
Unintentional injuries,New Mexico,35.0,1990,26.43
Unintentional injuries,New York,36.0,1990,16.27
Unintentional injuries,North Carolina,37.0,1990,23.02
Unintentional injuries,North Dakota,38.0,1990,20.54
Unintentional injuries,Ohio,39.0,1990,19.59
Unintentional injuries,Oklahoma,40.0,1990,23.15
Unintentional injuries,Oregon,41.0,1990,20.09
Unintentional injuries,Pennsylvania,42.0,1990,19.86
Unintentional injuries,Rhode Island,44.0,1990,17.08
Unintentional injuries,South Carolina,45.0,1990,24.39
Unintentional injuries,South Dakota,46.0,1990,22.30
Unintentional injuries,Tennessee,47.0,1990,23.96
Unintentional injuries,Texas,48.0,1990,20.54
Unintentional injuries,Utah,49.0,1990,20.70
Unintentional injuries,Vermont,50.0,1990,21.72
Unintentional injuries,Virginia,51.0,1990,22.28
Unintentional injuries,Washington,53.0,1990,18.93
Unintentional injuries,West Virginia,54.0,1990,23.53
Unintentional injuries,Wisconsin,55.0,1990,19.26
Unintentional injuries,Wyoming,56.0,1990,24.98
Unintentional injuries,United States,,1995,18.85
Unintentional injuries,Alabama,1.0,1995,24.97
Unintentional injuries,Alaska,2.0,1995,35.56
Unintentional injuries,Arizona,4.0,1995,20.22
Unintentional injuries,Arkansas,5.0,1995,23.20
Unintentional injuries,California,6.0,1995,12.99
Unintentional injuries,Colorado,8.0,1995,22.31
Unintentional injuries,Connecticut,9.0,1995,18.27
Unintentional injuries,Delaware,10.0,1995,17.99
Unintentional injuries,District of Columbia,11.0,1995,27.34
Unintentional injuries,Florida,12.0,1995,15.62
Unintentional injuries,Georgia,13.0,1995,23.00
Unintentional injuries,Hawaii,15.0,1995,17.74
Unintentional injuries,Idaho,16.0,1995,22.34
Unintentional injuries,Illinois,17.0,1995,18.70
Unintentional injuries,Indiana,18.0,1995,20.10
Unintentional injuries,Iowa,19.0,1995,19.69
Unintentional injuries,Kansas,20.0,1995,20.50
Unintentional injuries,Kentucky,21.0,1995,23.68
Unintentional injuries,Louisiana,22.0,1995,23.04
Unintentional injuries,Maine,23.0,1995,17.92
Unintentional injuries,Maryland,24.0,1995,18.38
Unintentional injuries,Massachusetts,25.0,1995,15.86
Unintentional injuries,Michigan,26.0,1995,17.96
Unintentional injuries,Minnesota,27.0,1995,22.00
Unintentional injuries,Mississippi,28.0,1995,27.63
Unintentional injuries,Missouri,29.0,1995,22.30
Unintentional injuries,Montana,30.0,1995,24.29
Unintentional injuries,Nebraska,31.0,1995,20.54
Unintentional injuries,Nevada,32.0,1995,17.46
Unintentional injuries,New Hampshire,33.0,1995,16.94
Unintentional injuries,New Jersey,34.0,1995,16.27
Unintentional injuries,New Mexico,35.0,1995,26.36
Unintentional injuries,New York,36.0,1995,14.89
Unintentional injuries,North Carolina,37.0,1995,21.94
Unintentional injuries,North Dakota,38.0,1995,20.43
Unintentional injuries,Ohio,39.0,1995,18.66
Unintentional injuries,Oklahoma,40.0,1995,23.55
Unintentional injuries,Oregon,41.0,1995,20.41
Unintentional injuries,Pennsylvania,42.0,1995,19.66
Unintentional injuries,Rhode Island,44.0,1995,16.71
Unintentional injuries,South Carolina,45.0,1995,23.05
Unintentional injuries,South Dakota,46.0,1995,21.85
Unintentional injuries,Tennessee,47.0,1995,23.54
